has_kiosk,eightd_has_key_dispenser,capacity,external_id,short_name,rental_methods,name,electric_bike_surcharge_waiver,rental_uris,lat,eightd_station_services,station_type,region_id,station_id,lng
True,False,12,082524a2-1f3f-11e7-bf6b-3863bb334450,31028,"['KEY', 'CREDITCARD']",N Veitch St & Key Blvd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.893237,[],classic,41,082524a2-1f3f-11e7-bf6b-3863bb334450,-77.086063
True,False,15,08252a00-1f3f-11e7-bf6b-3863bb334450,31039,"['KEY', 'CREDITCARD']",Wilson Blvd & N Quincy St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.880012,[],classic,41,08252a00-1f3f-11e7-bf6b-3863bb334450,-77.107854
True,False,19,0824799f-1f3f-11e7-bf6b-3863bb334450,31202,"['KEY', 'CREDITCARD']",14th & R St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.913046,[],classic,42,0824799f-1f3f-11e7-bf6b-3863bb334450,-77.032008
True,False,15,08258d95-1f3f-11e7-bf6b-3863bb334450,31119,"['KEY', 'CREDITCARD']",14th & Belmont St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.921074,[],classic,42,08258d95-1f3f-11e7-bf6b-3863bb334450,-77.031887
True,False,19,5b745524-d0d3-4197-8c69-0ad4e5761883,31128,"['KEY', 'CREDITCARD']",23rd & M St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.905303,[],classic,42,5b745524-d0d3-4197-8c69-0ad4e5761883,-77.050264
True,False,19,af5c5675-452b-4e1f-9d9f-7f4a0c50388d,31978,"['KEY', 'CREDITCARD']",Arlington National Cemetery,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.884533,[],classic,41,af5c5675-452b-4e1f-9d9f-7f4a0c50388d,-77.065803
True,False,15,ae00650a-be2d-4912-8f0d-8338b3754eed,32412,"['KEY', 'CREDITCARD']",New Hampshire Ave & East-West Hwy,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.974205,[],classic,133,ae00650a-be2d-4912-8f0d-8338b3754eed,-76.995227
True,False,15,bcb21167-85ed-4374-8807-d9409aaa01a5,32417,"['KEY', 'CREDITCARD']",Hyattsville Library / Adelphi Rd & Toledo Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9698,[],classic,133,bcb21167-85ed-4374-8807-d9409aaa01a5,-76.9493
True,False,27,08253b2b-1f3f-11e7-bf6b-3863bb334450,31254,"['KEY', 'CREDITCARD']",15th & K St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.902,[],classic,42,08253b2b-1f3f-11e7-bf6b-3863bb334450,-77.03353
True,False,15,63fa246c-6bed-41f0-97eb-d2d7888c1db0,31426,"['KEY', 'CREDITCARD']",10th St & Spring Rd NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.936228,[],classic,42,63fa246c-6bed-41f0-97eb-d2d7888c1db0,-77.027163
True,False,23,082477f4-1f3f-11e7-bf6b-3863bb334450,31107,"['KEY', 'CREDITCARD']",Lamont & Mt Pleasant NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9319,[],classic,42,082477f4-1f3f-11e7-bf6b-3863bb334450,-77.0388
True,False,27,08249ef2-1f3f-11e7-bf6b-3863bb334450,31221,"['KEY', 'CREDITCARD']",18th & M St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90506687455313,[],classic,42,08249ef2-1f3f-11e7-bf6b-3863bb334450,-77.04177886247635
True,False,19,1941813138517442794,31727,"['KEY', 'CREDITCARD']",17th St & Potomac Ave SE / Congressional Cemetery ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.882458,[],classic,,1941813138517442794,-76.980715
True,False,15,0824833c-1f3f-11e7-bf6b-3863bb334450,31500,"['KEY', 'CREDITCARD']",4th & W St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.919077,[],classic,42,0824833c-1f3f-11e7-bf6b-3863bb334450,-77.000648
True,False,47,08249b7f-1f3f-11e7-bf6b-3863bb334450,31217,"['KEY', 'CREDITCARD']",USDA / 12th & C St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88627694506511,[],classic,42,08249b7f-1f3f-11e7-bf6b-3863bb334450,-77.02824175357819
False,False,16,0825fa8b-1f3f-11e7-bf6b-3863bb334450,31089,"['KEY', 'CREDITCARD']",Court House Metro / 15th St & N Uhle St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.890612,[],classic,41,0825fa8b-1f3f-11e7-bf6b-3863bb334450,-77.084801
True,False,19,4f9000ec-e47e-494e-9b49-61e95b5a6f03,31130,"['KEY', 'CREDITCARD']",7th & S St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.914173639930105,[],classic,42,4f9000ec-e47e-494e-9b49-61e95b5a6f03,-77.02159523963928
True,False,15,9c6fb0a8-d371-433f-b52e-ca47881156b3,31678,"['KEY', 'CREDITCARD']",4th & O St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.872964,[],classic,42,9c6fb0a8-d371-433f-b52e-ca47881156b3,-77.017585
True,False,15,9973e0f4-23dd-4b50-9ef4-8408fa8a1105,31830,"['KEY', 'CREDITCARD']",South Capitol St and Southern Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.821563,[],classic,42,9973e0f4-23dd-4b50-9ef4-8408fa8a1105,-77.001095
True,False,15,0824844b-1f3f-11e7-bf6b-3863bb334450,31207,"['KEY', 'CREDITCARD']",Georgia Ave & Fairmont St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.924784585266956,[],classic,42,0824844b-1f3f-11e7-bf6b-3863bb334450,-77.02232748270035
True,False,15,0824927c-1f3f-11e7-bf6b-3863bb334450,31603,"['KEY', 'CREDITCARD']",1st & M St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.905697,[],classic,42,0824927c-1f3f-11e7-bf6b-3863bb334450,-77.005483
True,False,19,461df1a0-fac6-4a11-ac4c-ff795e6299c9,31419,"['KEY', 'CREDITCARD']",Georgia Ave & Morton St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.932128,[],classic,42,461df1a0-fac6-4a11-ac4c-ff795e6299c9,-77.0235
True,False,15,08249d44-1f3f-11e7-bf6b-3863bb334450,31218,"['KEY', 'CREDITCARD']",L'Enfant Plaza / 7th & C St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.886266,[],classic,42,08249d44-1f3f-11e7-bf6b-3863bb334450,-77.022241
True,False,12,83fa4699-b2ee-4f14-af3b-167f34a62fb4,32271,"['KEY', 'CREDITCARD']",Madron Ln & Bermudez Ct,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.904415,[],classic,104,83fa4699-b2ee-4f14-af3b-167f34a62fb4,-77.221807
True,False,15,0825fb66-1f3f-11e7-bf6b-3863bb334450,31090,"['KEY', 'CREDITCARD']",Long Bridge Park / Long Bridge Dr & 6th St S,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.865553,[],classic,41,0825fb66-1f3f-11e7-bf6b-3863bb334450,-77.05003
True,False,23,082527e7-1f3f-11e7-bf6b-3863bb334450,31249,"['KEY', 'CREDITCARD']",Jefferson Memorial,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.879819,[],classic,42,082527e7-1f3f-11e7-bf6b-3863bb334450,-77.037413
True,False,15,08249a1c-1f3f-11e7-bf6b-3863bb334450,31610,"['KEY', 'CREDITCARD']",Eastern Market / 7th & North Carolina Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.886952,[],classic,42,08249a1c-1f3f-11e7-bf6b-3863bb334450,-76.996806
True,False,19,0825388d-1f3f-11e7-bf6b-3863bb334450,31252,"['KEY', 'CREDITCARD']",21st St & Pennsylvania Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.901539,[],classic,42,0825388d-1f3f-11e7-bf6b-3863bb334450,-77.046564
True,False,17,d325a449-32d7-488d-b746-9455ad003834,31127,"['KEY', 'CREDITCARD']",22nd & H St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89892546716842,[],classic,42,d325a449-32d7-488d-b746-9455ad003834,-77.04885238395946
True,False,15,77cd13d5-f671-437a-a59c-bcc74c6b211e,31543,"['KEY', 'CREDITCARD']",24th St & Rhode Island Ave NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.93077415308313,[],classic,42,77cd13d5-f671-437a-a59c-bcc74c6b211e,-76.97285145521163
False,False,16,0825f8da-1f3f-11e7-bf6b-3863bb334450,31085,"['KEY', 'CREDITCARD']",Mount Vernon Ave & E Nelson Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.820064,[],classic,40,0825f8da-1f3f-11e7-bf6b-3863bb334450,-77.057619
True,False,19,89263cc9-13f6-4185-b315-5164c9bb930e,31418,"['KEY', 'CREDITCARD']",New Hampshire & Gallatin St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.951596,[],classic,42,89263cc9-13f6-4185-b315-5164c9bb930e,-77.012808
True,False,15,0825180e-1f3f-11e7-bf6b-3863bb334450,31307,"['KEY', 'CREDITCARD']",3000 Connecticut Ave NW / National Zoo,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.930282,[],classic,42,0825180e-1f3f-11e7-bf6b-3863bb334450,-77.055599
True,False,19,732103a1-eedd-4044-afa6-67b2d192ff22,31132,"['KEY', 'CREDITCARD']",13th & U St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.91693645323652,[],classic,42,732103a1-eedd-4044-afa6-67b2d192ff22,-77.0296311378479
True,False,13,082636d5-1f3f-11e7-bf6b-3863bb334450,32206,"['KEY', 'CREDITCARD']",Jones Branch & Westbranch Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.931911,[],classic,104,082636d5-1f3f-11e7-bf6b-3863bb334450,-77.219261
True,False,15,0824f3d6-1f3f-11e7-bf6b-3863bb334450,31019,"['KEY', 'CREDITCARD']",Wilson Blvd & N Edgewood St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.889396070923496,[],classic,41,0824f3d6-1f3f-11e7-bf6b-3863bb334450,-77.09186241030693
True,False,15,0826518d-1f3f-11e7-bf6b-3863bb334450,32063,"['KEY', 'CREDITCARD']",Amherst Ave & Elkins St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.044887,[],classic,44,0826518d-1f3f-11e7-bf6b-3863bb334450,-77.047788
True,False,11,8dfb34e2-7f75-4359-a374-5bf5e86c4793,31049,"['KEY', 'CREDITCARD']",Fairfax Dr & N Taylor St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.882425,[],classic,41,8dfb34e2-7f75-4359-a374-5bf5e86c4793,-77.112754
True,False,15,08263f4a-1f3f-11e7-bf6b-3863bb334450,32219,"['KEY', 'CREDITCARD']",Reston YMCA,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.955314,[],classic,104,08263f4a-1f3f-11e7-bf6b-3863bb334450,-77.368416
True,False,12,141766fa-fa3b-4c61-8e46-a8673c910a0c,31974,"['KEY', 'CREDITCARD']",Mandeville Ln & Stovall St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.802893,[],classic,40,141766fa-fa3b-4c61-8e46-a8673c910a0c,-77.072558
True,False,19,66c82803-70e3-496f-9942-30e0936de3f5,31668,"['KEY', 'CREDITCARD']",1st St & Potomac Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.871841,[],classic,42,66c82803-70e3-496f-9942-30e0936de3f5,-77.00591
False,False,20,2059787017920998338,32301,"['KEY', 'CREDITCARD']",20th & N St NW ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.907045,[],classic,42,2059787017920998338,-77.044975
True,False,19,08257f71-1f3f-11e7-bf6b-3863bb334450,32005,"['KEY', 'CREDITCARD']",Traville Gateway Dr & Gudelsky Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.093783,[],classic,43,08257f71-1f3f-11e7-bf6b-3863bb334450,-77.202501
True,False,19,0825f3d4-1f3f-11e7-bf6b-3863bb334450,31314,"['KEY', 'CREDITCARD']",34th & Water St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9037315,[],classic,42,0825f3d4-1f3f-11e7-bf6b-3863bb334450,-77.0675285
True,False,39,082484cf-1f3f-11e7-bf6b-3863bb334450,31209,"['KEY', 'CREDITCARD']",1st & N St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.875022735559995,[],classic,42,082484cf-1f3f-11e7-bf6b-3863bb334450,-77.00575411319733
True,False,19,08252414-1f3f-11e7-bf6b-3863bb334450,31264,"['KEY', 'CREDITCARD']",6th St & Indiana Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.894573,[],classic,42,08252414-1f3f-11e7-bf6b-3863bb334450,-77.01994
True,False,19,bce02846-6f5e-466a-a643-50534a119533,31297,"['KEY', 'CREDITCARD']",Virginia Ave & 25th St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89846038350939,[],classic,42,bce02846-6f5e-466a-a643-50534a119533,-77.05305218696594
False,False,20,08251984-1f3f-11e7-bf6b-3863bb334450,31246,"['KEY', 'CREDITCARD']",M St & Pennsylvania Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.905126,[],classic,42,08251984-1f3f-11e7-bf6b-3863bb334450,-77.056887
True,False,19,1877753940179542324,31391,"['KEY', 'CREDITCARD']",44th St & New Mexico Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.933899,[],classic,,1877753940179542324,-77.086263
True,False,16,889571f8-5774-4097-a31f-4b6e3f5b4381,31970,"['KEY', 'CREDITCARD']",First St & Fayette St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.817019,[],classic,40,889571f8-5774-4097-a31f-4b6e3f5b4381,-77.050105
True,False,15,2a76806e-32b4-4ec6-a851-f73ba7dafda1,31527,"['KEY', 'CREDITCARD']",North Capitol & R St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.91256,[],classic,42,2a76806e-32b4-4ec6-a851-f73ba7dafda1,-77.008775
True,False,19,07a453e5-2e14-4276-85df-49e0d6144e54,31717,"['KEY', 'CREDITCARD']",Kenilworth Terr & Hayes St. NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90046848783359,[],classic,42,07a453e5-2e14-4276-85df-49e0d6144e54,-76.9472873210907
True,False,15,2260574d-dbc6-4416-9f8c-3e1fcc0d9f5b,31953,"['KEY', 'CREDITCARD']",S Pickett St & Shillings St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.804486,[],classic,40,2260574d-dbc6-4416-9f8c-3e1fcc0d9f5b,-77.132334
True,False,19,0824bb59-1f3f-11e7-bf6b-3863bb334450,31504,"['KEY', 'CREDITCARD']",10th & Monroe St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.932456900063606,[],classic,42,0824bb59-1f3f-11e7-bf6b-3863bb334450,-76.99353396892548
True,False,17,29b65d73-fc99-42e3-9007-2175402a5c56,32401,"['KEY', 'CREDITCARD']",Largo Town Center Metro,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.899811,[],classic,133,29b65d73-fc99-42e3-9007-2175402a5c56,-76.844604
True,False,11,082572b6-1f3f-11e7-bf6b-3863bb334450,31069,"['KEY', 'CREDITCARD']",N Pershing Dr & N George Mason Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.871822,[],classic,41,082572b6-1f3f-11e7-bf6b-3863bb334450,-77.107906
False,False,16,2072399988132893690,32140,"['KEY', 'CREDITCARD']",18th St & Belmont Rd NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.920925,[],classic,42,2072399988132893690,-77.042071
True,False,23,08249e81-1f3f-11e7-bf6b-3863bb334450,31613,"['KEY', 'CREDITCARD']",Pennsylvania Ave & 8th St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.884275,[],classic,42,08249e81-1f3f-11e7-bf6b-3863bb334450,-76.994716
True,False,18,c361d993-ebd8-4110-b10e-6bd2055fbe05,31332,"['KEY', 'CREDITCARD']",11th & V St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.918199,[],classic,42,c361d993-ebd8-4110-b10e-6bd2055fbe05,-77.027171
True,False,19,3dc3100e-7a4c-4d34-8b92-e820f1bd46a0,32419,"['KEY', 'CREDITCARD']",Capitol Heights Metro,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.888524,[],classic,133,3dc3100e-7a4c-4d34-8b92-e820f1bd46a0,-76.913188
True,False,15,0824c29d-1f3f-11e7-bf6b-3863bb334450,31701,"['KEY', 'CREDITCARD']",Branch & Pennsylvania Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8692,[],classic,42,0824c29d-1f3f-11e7-bf6b-3863bb334450,-76.9599
True,False,15,08264525-1f3f-11e7-bf6b-3863bb334450,32057,"['KEY', 'CREDITCARD']",Pooks Hill Rd & Linden Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.014716,[],classic,44,08264525-1f3f-11e7-bf6b-3863bb334450,-77.107143
True,False,12,1877158937567185816,32283,"['KEY', 'CREDITCARD']",South St & University Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.844249,[],classic,,1877158937567185816,-77.305336
True,False,19,336a1fe2-8e92-49ad-ab6a-c6c392d3edcd,31530,"['KEY', 'CREDITCARD']",Capitol Ave & Kendall St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.910993,[],classic,42,336a1fe2-8e92-49ad-ab6a-c6c392d3edcd,-76.985854
True,False,15,0825275b-1f3f-11e7-bf6b-3863bb334450,31034,"['KEY', 'CREDITCARD']",Fairfax Dr & N Randolph St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.882629,[],classic,41,0825275b-1f3f-11e7-bf6b-3863bb334450,-77.109366
True,False,15,c51f0090-a4f9-416d-a18b-6e0505b1dca1,31722,"['KEY', 'CREDITCARD']",Woody Ward Rec Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.879575,[],classic,42,c51f0090-a4f9-416d-a18b-6e0505b1dca1,-76.926596
True,False,19,343aa3f9-0b2f-4599-9854-81cbc04577f4,31541,"['KEY', 'CREDITCARD']",10th & Quincy St NE / Turkey Thicket Rec,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.937849,[],classic,42,343aa3f9-0b2f-4599-9854-81cbc04577f4,-76.993509
True,False,19,08261a52-1f3f-11e7-bf6b-3863bb334450,31811,"['KEY', 'CREDITCARD']",South Capitol & Atlantic St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.831516,[],classic,42,08261a52-1f3f-11e7-bf6b-3863bb334450,-77.008133
True,False,15,0825c063-1f3f-11e7-bf6b-3863bb334450,31313,"['KEY', 'CREDITCARD']",Connecticut Ave & Tilden St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.94113915653008,[],classic,42,0825c063-1f3f-11e7-bf6b-3863bb334450,-77.061977237463
True,False,23,082633ec-1f3f-11e7-bf6b-3863bb334450,31812,"['KEY', 'CREDITCARD']",16th & Q St SE / Anacostia HS,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.870695,[],classic,42,082633ec-1f3f-11e7-bf6b-3863bb334450,-76.982359
True,False,15,0824ee0d-1f3f-11e7-bf6b-3863bb334450,31017,"['KEY', 'CREDITCARD']",Wilson Blvd & N Uhle St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.891696,[],classic,41,0824ee0d-1f3f-11e7-bf6b-3863bb334450,-77.0846
True,False,15,0825f465-1f3f-11e7-bf6b-3863bb334450,31081,"['KEY', 'CREDITCARD']",Duke St & John Carlyle St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.804378,[],classic,40,0825f465-1f3f-11e7-bf6b-3863bb334450,-77.060866
True,False,15,08247aa4-1f3f-11e7-bf6b-3863bb334450,31204,"['KEY', 'CREDITCARD']",20th & E St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8963,[],classic,42,08247aa4-1f3f-11e7-bf6b-3863bb334450,-77.045
True,False,11,082653a6-1f3f-11e7-bf6b-3863bb334450,32224,"['KEY', 'CREDITCARD']",Town Center Pkwy & Sunset Hills Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.955170598044894,[],classic,104,082653a6-1f3f-11e7-bf6b-3863bb334450,-77.3630940914154
True,False,12,065defed-8e90-46b9-a106-28d590704cf8,31950,"['KEY', 'CREDITCARD']",Long Bridge Aquatic Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.87056104566178,[],classic,41,065defed-8e90-46b9-a106-28d590704cf8,-77.04409494996071
True,False,15,5f060548-684b-469b-8825-66c80d77a874,31976,"['KEY', 'CREDITCARD']",Virginia Hospital Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88791377249907,[],classic,41,5f060548-684b-469b-8825-66c80d77a874,-77.12801456451415
True,False,23,08261c65-1f3f-11e7-bf6b-3863bb334450,31123,"['KEY', 'CREDITCARD']",14th & Girard St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.925284,[],classic,42,08261c65-1f3f-11e7-bf6b-3863bb334450,-77.032375
True,False,19,d2a6b8ef-0d6d-4037-84e4-b905142031fa,31720,"['KEY', 'CREDITCARD']",Anacostia Roller Skating Pavilion,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.878771,[],classic,42,d2a6b8ef-0d6d-4037-84e4-b905142031fa,-76.97093
